rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
2133,1300,Manufacturing,Anurang Jain,61,Aurangabad,Auto parts,India,True,No,M,1962-03-21 00:00:00
2133,1300,Manufacturing,Jiang Guiting & family,64,Dezhou,Manufacturing,China,True,Unknown,M,1958-07-01 00:00:00
2133,1300,Manufacturing,Jin Xin,56,Fuxin,Manufacturing,China,True,No,M,1967-01-08 00:00:00
2133,1300,Finance & Investments,Conni Jonsson,62,Stockholm,Asset management,Sweden,True,No,M,1960-07-15 00:00:00
2133,1300,Finance & Investments,George Joseph,101,Los Angeles,Insurance,United States,True,No,M,1921-09-11 00:00:00
2133,1300,Technology,Laurent Junique,57,Singapore,Call centers,France,True,Yes,M,1965-12-01 00:00:00
2133,1300,Diversified,Zbigniew Juroszek & family,60,Cieszyn,"Real estate, gambling",Poland,True,Yes,M,1962-07-07 00:00:00
2133,1300,Technology,Alexander Karp,55,Palo Alto,Software firm,United States,True,Yes,M,1967-10-01 00:00:00
2133,1300,Healthcare,Joe Kiani,58,Irvine,Medical devices,United States,True,Unknown,M,1964-09-16 00:00:00
2133,1300,Finance & Investments,Seth Klarman,65,Chestnut Hill,Investments,United States,True,No,M,1957-05-01 00:00:00
2133,1300,Technology,Kagemasa Kozuki,82,Tokyo,Video games,Japan,True,No,M,1940-11-12 00:00:00
2133,1300,Technology,Michael Krasny,69,Highland Park,Retail,United States,True,Unknown,M,1953-08-08 00:00:00
2133,1300,Technology,Eduard Kucera,70,Prague,Software,Czech Republic,True,No,M,1953-01-11 00:00:00
2133,1300,Finance & Investments,Kristo Käärmann,42,London,"Payments, banking",Estonia,True,Yes,M,1980-09-01 00:00:00
2133,1300,Fashion & Retail,Gary Lauder,60,Atherton,Estée Lauder,United States,False,No,M,1962-05-05 00:00:00
2133,1300,Technology,Lee Hae-jin,55,Seoul,Internet,South Korea,True,No,M,1967-06-22 00:00:00
2133,1300,Diversified,Art Levinson,73,Hillsborough,"Genentech, Apple",United States,True,No,M,1950-03-31 00:00:00
2133,1300,Food & Beverage,Li Denghai,73,Laizhou,Seed production,China,True,No,M,1949-09-01 00:00:00
2133,1300,Diversified,Fengluan Li,61,Ruzhou,"Steel, diversified",China,True,Unknown,F,1962-01-01 00:00:00
2133,1300,Manufacturing,Li Yongqing,58,Hangzhou,Petro Firbe,China,True,No,M,1964-06-30 00:00:00
2133,1300,Manufacturing,Li Zhigang,46,Wuhan,Machinery,China,True,No,M,1976-06-01 00:00:00
2133,1300,Healthcare,Liu Gexin & family,71,Chengdu,Pharmaceuticals,China,True,Unknown,M,1951-05-12 00:00:00
2133,1300,Food & Beverage,Itamar Locks & family,68,Rondonopolis,Agribusiness,Brazil,False,Yes,M,1955-01-01 00:00:00
2133,1300,Media & Entertainment,Lu Hongyan,45,Xiamen,Online games,China,True,Yes,M,1977-05-31 00:00:00
2133,1300,Healthcare,Lv Jianming,58,Hangzhou,Medical equipment,Hong Kong,True,No,M,1965-01-01 00:00:00
2133,1300,Food & Beverage,Blairo Maggi,66,Cuiaba,Agribusiness,Brazil,False,Yes,M,1956-05-29 00:00:00
2133,1300,Diversified,Yasseen Mansour,61,Cairo,Diversified,Egypt,True,Yes,M,1961-08-08 00:00:00
2133,1300,Fashion & Retail,Charlwin Mao,0,Shanghai,E-commerce,China,True,No,M,
2133,1300,Real Estate,George Marcus,81,Los Altos Hills,Real estate,United States,True,No,M,1941-08-15 00:00:00
2133,1300,Healthcare,Yves-Loic Martin,57,Nantes,Laboratory services,France,True,No,M,1966-01-01 00:00:00
2133,1300,Finance & Investments,Carsten Maschmeyer,63,Munich,Finance services,Germany,True,Yes,M,1959-05-08 00:00:00
2133,1300,Finance & Investments,Lillian Teh Li Ming,0,,Banking,Malaysia,False,Unknown,F,
2133,1300,Logistics,Martin Moller Nielsen,58,Lugano,Aircraft leasing,Denmark,True,Unknown,M,1964-08-01 00:00:00
2133,1300,Finance & Investments,Jahm Najafi,60,Paradise Valley,Investments,United States,True,Unknown,M,1963-03-19 00:00:00
2133,1300,Finance & Investments,Randal Nardone,67,New York,"Investments, energy",United States,True,Unknown,M,1955-06-22 00:00:00
2133,1300,Food & Beverage,Nguyen Dang Quang,59,Ho Chi Minh City,"Consumer products, banking",Vietnam,True,No,M,1963-08-23 00:00:00
2133,1300,Gambling & Casinos,Kazuo Okada,80,Tokyo,Casinos,Japan,True,No,M,1942-10-03 00:00:00
2133,1300,Healthcare,John Oyler,55,,Biotech,United States,True,Yes,M,1968-04-03 00:00:00
2133,1300,Finance & Investments,William Teh Lee Pang,0,,Banking,Malaysia,False,Unknown,M,
2133,1300,Manufacturing,George Pedersen & family,87,McLean,Defense contractor,United States,True,Yes,M,1935-08-18 00:00:00
2133,1300,Fashion & Retail,Qu Miranda,38,Shanghai,E-commerce,China,True,No,F,1985-01-01 00:00:00
2133,1300,Real Estate,Jupally Rameshwar Rao,67,Hyderabad,Real estate,India,True,Yes,M,1955-09-16 00:00:00
2133,1300,Logistics,G. M. Rao,72,Bangalore,Infrastructure,India,True,No,M,1950-07-01 00:00:00
2133,1300,Healthcare,P.V. Ramprasad Reddy,65,Hyderabad,Pharmaceuticals,India,True,No,M,1958-03-30 00:00:00
2133,1300,Healthcare,Satish Reddy,55,Hyderabad,Pharmaceuticals,India,False,Unknown,M,1967-06-09 00:00:00
2133,1300,Fashion & Retail,Fernando Roig,75,Valencia,Supermarkets,Spain,False,No,M,1947-06-25 00:00:00
2133,1300,Diversified,Igor Rotenberg,49,Moscow,"Investments, real estate",Russia,True,Unknown,M,1973-05-09 00:00:00
2133,1300,Manufacturing,Seifeddin Rustamov,60,,Chemicals,Russia,True,Unknown,M,1962-06-17 00:00:00
2133,1300,Diversified,Deniz Sahenk,77,Istanbul,Diversified,Turkey,False,Unknown,F,1945-08-06 00:00:00
2133,1300,Food & Beverage,Nobutada Saji,77,Tokyo,Beverages,Japan,False,Yes,M,1945-11-25 00:00:00
2133,1300,Gambling & Casinos,Hajime Satomi,81,Tokyo,"Video games, pachinko",Japan,True,Unknown,M,1942-01-16 00:00:00
2133,1300,Technology,James Scapa,66,Atherton,Software,United States,True,Unknown,M,1957-01-23 00:00:00
2133,1300,Manufacturing,Stephan Schnabel,48,,Chemicals,Germany,False,Yes,M,1975-01-18 00:00:00
2133,1300,Healthcare,Devi Shetty,70,Bangalore,Healthcare,India,True,Yes,M,1953-01-01 00:00:00
2133,1300,Diversified,Albert Shigaboutdinov,70,Kazan,"Refinery, chemicals",Russia,True,Unknown,M,1952-11-12 00:00:00
2133,1300,Finance & Investments,Diana Teh Li Shing,0,,Banking,Malaysia,False,Unknown,F,
2133,1300,Food & Beverage,Denis Shtengelov,50,Gold Coast,"Food, retail",Russia,True,Unknown,M,1972-05-14 00:00:00
2133,1300,Manufacturing,Fei Song,56,Yantai,Machinery,China,True,No,M,1966-09-12 00:00:00
2133,1300,Sports,Hal Steinbrenner,54,Tampa,Sports,United States,False,Unknown,M,1968-12-03 00:00:00
2133,1300,Sports,Jessica Steinbrenner,59,Tampa,Sports,United States,False,Unknown,F,1964-03-26 00:00:00
2133,1300,Sports,Jennifer Steinbrenner Swindal,63,Tampa,Sports,United States,False,Unknown,F,1959-07-28 00:00:00
2133,1300,Metals & Mining,Konstantin Strukov & family,64,Chelyabinsk,"Gold, coal mining",Russia,True,Unknown,M,1958-09-10 00:00:00
2133,1300,Energy,Rustem Sulteev,69,Kazan,"Refinery, chemicals",Russia,True,Unknown,M,1954-01-04 00:00:00
2133,1300,Food & Beverage,Clemens Toennies,66,Rheda-Wiedenbrück,Meat processing,Germany,True,No,M,1956-05-27 00:00:00
2133,1300,Food & Beverage,Robert Toennies,44,Rheda-Wiedenbrück,Meat processing,Germany,False,No,M,1978-05-29 00:00:00
2133,1300,Real Estate,John Van Lieshout,77,Brisbane,Real estate,Australia,True,No,M,1946-01-12 00:00:00
2133,1300,Healthcare,Pongsak Viddayakorn,89,Bangkok,Hospitals,Thailand,True,Yes,M,1934-03-23 00:00:00
2133,1300,Fashion & Retail,Wang Jianguo,63,Nanjing,Retail,China,True,No,M,1960-01-01 00:00:00
2133,1300,Service,Junjin Wang,54,Shanghai,Airline,China,True,No,M,1968-12-01 00:00:00
2133,1300,Manufacturing,Wang Mingwang,55,Shenzhen,Electronics components,China,True,No,M,1967-05-02 00:00:00
2133,1300,Technology,Wei Lidong & family,47,Shanghai,Software,China,True,No,M,1976-01-01 00:00:00
2133,1300,Fashion & Retail,Myron Wentz,83,Grand Cayman,Health products,St. Kitts and Nevis,True,No,M,1940-01-01 00:00:00
2133,1300,Manufacturing,Wu Xiaoge,50,Chengdu,Battery components,China,True,Yes,F,1972-11-01 00:00:00
2133,1300,Diversified,Wu Xushun & family,74,Wuhu,Internet,China,True,No,M,1948-04-28 00:00:00
2133,1300,Healthcare,Xiong Xiaochuan,57,Shenzhen,Medical devices,China,True,Unknown,M,1966-01-01 00:00:00
2133,1300,Technology,Xu Shaochun,60,Shenzhen,Software,China,True,No,M,1963-01-01 00:00:00
2133,1300,Technology,Yan Jane & family,53,Beijing,Software,China,True,Yes,F,1969-07-19 00:00:00
2133,1300,Manufacturing,Zeng Chaoyi,54,Changsha,Aluminum products,China,True,Unknown,M,1969-04-01 00:00:00
2133,1300,Service,Peng Zhao,52,Beijing,Online recruitment,China,True,Unknown,M,1971-01-01 00:00:00
2133,1300,Service,Zhao Tongtong,56,Hong Kong,Hotels,Canada,True,Unknown,F,1967-01-01 00:00:00
2133,1300,Metals & Mining,Kostyantin Zhevago,49,Kiev,Mining,Ukraine,True,Unknown,M,1974-01-07 00:00:00
2133,1300,Manufacturing,Zong Yanmin,0,Jinan,Semiconductor materials,China,True,Unknown,M,
2259,1200,Finance & Investments,Sanjay Agarwal,52,Jaipur,Banking,India,True,Unknown,M,1970-09-08 00:00:00
2259,1200,Finance & Investments,Hamad bin Jassim bin Jaber Al Thani,63,Doha,Investments,Qatar,False,Unknown,M,1959-10-01 00:00:00
2259,1200,Diversified,Joao Alves de Queiroz Filho,70,São Paulo,Pharmaceuticals,Brazil,True,Yes,M,1953-01-01 00:00:00
2259,1200,Metals & Mining,Jose Maria Aristrain,60,Gstaad,Steel,Spain,False,Unknown,M,1962-11-02 00:00:00
2259,1200,Finance & Investments,Michael Arougheti,50,Nyack,Finance,United States,True,Unknown,M,1972-10-10 00:00:00
2259,1200,Technology,Tope Awotona,41,Atlanta,Software,United States,True,No,M,1981-04-22 00:00:00
2259,1200,Healthcare,Mehmet Aydinlar,66,Istanbul,Hospitals,Turkey,True,No,M,1956-07-27 00:00:00
2259,1200,Real Estate,Danna Azrieli,55,Herzliya,Real estate,Israel,False,No,F,1967-06-03 00:00:00
2259,1200,Real Estate,Naomi Azrieli,57,Toronto,Real estate,Canada,False,No,F,1965-09-26 00:00:00
2259,1200,Real Estate,Sharon Azrieli,62,Montreal,Real estate,Canada,False,No,F,1960-08-04 00:00:00
2259,1200,Energy,Bai Houshan,59,Ningbo,Lithium battery,China,True,No,M,1964-01-01 00:00:00
2259,1200,Finance & Investments,Thomas Bailey,86,Aspen,Money management,United States,True,Unknown,M,1937-01-01 00:00:00
2259,1200,Healthcare,Bernhard Braun-Luedicke,46,Melsungen,Medical technology,Germany,False,No,M,1977-01-01 00:00:00
2259,1200,Healthcare,Eva Maria Braun-Luedicke,36,Melsungen,Medical technology,Germany,False,No,F,1987-01-01 00:00:00
2259,1200,Healthcare,Friederike Braun-Luedicke,39,Melsungen,Medical technology,Germany,False,Unknown,F,1984-01-01 00:00:00
2259,1200,Real Estate,Jeffrey Cheah,78,Kuala Lumpur,"Property, healthcare",Malaysia,True,No,M,1945-03-30 00:00:00
2259,1200,Food & Beverage,Chen Xianbao & family,63,Hefei,Food,China,True,No,M,1959-05-19 00:00:00
2259,1200,Healthcare,Cheng Xianfeng,54,Hefei,Pharmaceuticals,China,True,No,M,1968-12-01 00:00:00
2259,1200,Fashion & Retail,Chung Yong-jin,54,Seoul,Retail,South Korea,False,No,M,1968-09-19 00:00:00
2259,1200,Service,Darwin Deason,82,Dallas,Software,United States,True,No,M,1940-05-14 00:00:00
2259,1200,Fashion & Retail,Diego Della Valle,69,Sant'' Elpidio A Mare,Shoes,Italy,False,No,M,1953-12-30 00:00:00
2259,1200,Manufacturing,Ashwin Desai,71,Surat,Specialty chemicals,India,True,Unknown,M,1951-09-18 00:00:00
2259,1200,Media & Entertainment,Richard Desmond,71,London,Publishing,United Kingdom,True,No,M,1951-12-08 00:00:00
2259,1200,Fashion & Retail,Ding Shui Po,52,Quanzhou,"Sneakers, sportswear",China,False,No,M,1970-11-01 00:00:00
2259,1200,Fashion & Retail,Sefik Yilmaz Dizdar,85,Istanbul,Fashion retail,Turkey,True,Yes,M,1938-03-16 00:00:00
2259,1200,Media & Entertainment,Mathias Doepfner,60,Potsdam,Media,Germany,False,No,M,1963-01-15 00:00:00
2259,1200,Manufacturing,Farhad Ebrahimi,84,Denver,Solar panels,United States,True,Unknown,M,1939-01-01 00:00:00
2259,1200,Diversified,Jose Roberto Ermirio de Moraes,65,Sao Paulo,Diversified,Brazil,False,No,M,1957-11-30 00:00:00
2259,1200,Diversified,Jose Ermirio de Moraes Neto,70,Sao Paulo,Diversified,Brazil,False,No,M,1952-06-17 00:00:00
2259,1200,Manufacturing,Fang Hongbo,56,Shunde,Home appliances,China,True,No,M,1967-01-01 00:00:00
2259,1200,Manufacturing,David Feffer,66,São Paulo,Pulp and paper,Brazil,False,No,M,1956-11-13 00:00:00
2259,1200,Manufacturing,Zsolt Felcsuti,51,,Manufacturing,Hungary,True,Unknown,M,1971-05-26 00:00:00
2259,1200,Fashion & Retail,Ben Francis,30,Birmingham,Fitness clothing,United Kingdom,True,Unknown,M,1992-06-04 00:00:00
2259,1200,Fashion & Retail,Gary Friedman,65,Belvedere,Furniture retail,United States,True,No,M,1957-08-06 00:00:00
2259,1200,Metals & Mining,Dan Gertler,49,Bnei Brak,Mining,Israel,False,Unknown,M,1973-12-23 00:00:00
2259,1200,Manufacturing,Balkrishan Goenka,56,Mumbai,Textiles,India,True,No,M,1966-08-15 00:00:00
2259,1200,Finance & Investments,Lawrence Golub,63,New York,Private equity,United States,True,Unknown,M,1959-10-03 00:00:00
2259,1200,Manufacturing,Saroj Rani Gupta,72,Delhi,Steel tubes,India,True,Unknown,F,1950-07-05 00:00:00
2259,1200,Technology,Anthony Hall,67,Melbourne,Technology,Australia,True,Unknown,M,1955-06-27 00:00:00
2259,1200,Construction & Engineering,Fahed Hariri,42,London,"Construction, investments",Lebanon,False,Unknown,M,1980-12-29 00:00:00
2259,1200,Fashion & Retail,Richard Hayne,75,Philadelphia,Urban Outfitters,United States,True,Unknown,M,1947-09-01 00:00:00
2259,1200,Finance & Investments,Michael Heine,73,Melbourne,Financial services,Australia,True,Unknown,M,1949-11-01 00:00:00
2259,1200,Technology,Orion Hindawi,43,Seattle,Software,United States,True,No,M,1980-01-10 00:00:00
2259,1200,Gambling & Casinos,Lawrence Ho,46,Hong Kong,Casinos,Hong Kong,False,Unknown,M,1977-01-16 00:00:00
2259,1200,Fashion & Retail,Huang Guanlin,58,Ningbo,"Textiles, apparel",China,True,No,M,1965-01-01 00:00:00
2259,1200,Technology,Sam Hupert,68,Melbourne,Technology,Australia,True,Unknown,M,1954-12-25 00:00:00
2259,1200,Telecom,Mohammed Ibrahim,76,London,Communications,United Kingdom,True,Unknown,M,1946-05-03 00:00:00
2259,1200,Food & Beverage,Shirley Kao,66,Tainan,Food & beverage retailing,Taiwan,False,Unknown,F,1956-09-02 00:00:00
2259,1200,Finance & Investments,David Kaplan,55,Los Angeles,Finance,United States,True,Unknown,M,1967-08-29 00:00:00
2259,1200,Fashion & Retail,Kim Kardashian,42,Hidden Hills,"Shapewear, cosmetics, reality TV",United States,True,No,F,1980-10-21 00:00:00
2259,1200,Manufacturing,Ke Guihua,57,Shanghai,Auto parts,China,True,Yes,M,1965-10-13 00:00:00
2259,1200,Healthcare,Ke Yunfeng & family,56,Guangzhou,Retailing,China,True,Yes,M,1967-01-01 00:00:00
2259,1200,Real Estate,Alexander Klyachin,55,Moscow,Real estate,Russia,True,Unknown,M,1967-05-18 00:00:00
2259,1200,Manufacturing,Christine Knauf,0,Berlin,Building materials,Germany,False,No,F,
2259,1200,Manufacturing,Karl Knauf,0,Iphofen,Building materials,Germany,False,No,M,
2259,1200,Automotive,Suresh Krishna,86,Chennai,Auto parts,India,False,Yes,M,1936-12-24 00:00:00
2259,1200,Media & Entertainment,Guy Laliberté,63,Montreal,Cirque du Soleil,Canada,True,Unknown,M,1960-01-01 00:00:00
2259,1200,Technology,Lee Su-jin,45,,Hospitality,South Korea,True,Unknown,M,1978-02-01 00:00:00
2259,1200,Manufacturing,Li Guoqing,53,Hangzhou,Petro Fibre,China,True,No,M,1970-02-22 00:00:00
2259,1200,Healthcare,Li Li,59,Shenzhen,Pharmaceuticals,China,True,No,M,1964-02-09 00:00:00
2259,1200,Healthcare,Li Ruiqiang,43,Beijing,Medical services,China,True,No,M,1979-11-01 00:00:00
2259,1200,Manufacturing,Zhen Li & family,59,Hefei,Lithium batteries,China,True,No,M,1964-01-23 00:00:00
2259,1200,Manufacturing,Guangwei Liang,59,Shenzhen,Conglomerate,China,True,No,M,1963-09-01 00:00:00
2259,1200,Energy,Liu Ming Hui,60,Hong Kong,Natural gas distribution,China,True,No,M,1963-01-01 00:00:00
2259,1200,Technology,Frederic Luddy,68,San Diego,Software,United States,True,No,M,1954-11-24 00:00:00
2259,1200,Food & Beverage,"Cargill MacMillan, III.",63,Boulder,Cargill,United States,False,No,M,1959-12-21 00:00:00
2259,1200,Food & Beverage,John MacMillan,73,Plymouth,Cargill,United States,False,No,M,1949-09-20 00:00:00
2259,1200,Food & Beverage,Martha MacMillan,71,Orono,Cargill,United States,False,No,F,1951-10-01 00:00:00
2259,1200,Food & Beverage,William MacMillan,68,Englewood,Cargill,United States,False,No,M,1954-05-25 00:00:00
2259,1200,Diversified,Keshub Mahindra,99,Mumbai,Diversified,India,False,Unknown,M,1923-10-09 00:00:00
2259,1200,Manufacturing,Mao Zhongwu,60,Changsha,Manufacturing,China,True,No,M,1962-08-13 00:00:00
2259,1200,Construction & Engineering,Jorge Mas,60,Miami,Construction,United States,False,Yes,M,1963-02-28 00:00:00
2259,1200,Diversified,Lorinc Meszaros,57,Felcsút,Diversified,Hungary,True,Unknown,M,1966-02-25 00:00:00
2259,1200,Technology,Jeffrey Michael & family,66,Minnetonka,Data management,United States,True,Yes,M,1956-07-18 00:00:00
2259,1200,Healthcare,Alan Miller & family,85,Lower Merion,Healthcare services,United States,True,No,M,1937-08-17 00:00:00
2259,1200,Automotive,Ulrich Mommert & family,82,,Lighting,Austria,True,Unknown,M,1941-01-11 00:00:00
2259,1200,Diversified,Neide Helena de Moraes,68,Sao Paulo,Diversified,Brazil,False,No,F,1955-02-15 00:00:00
2259,1200,Finance & Investments,Scott Nuttall,50,New York,Private equity,United States,True,Yes,M,1972-11-25 00:00:00
2259,1200,Manufacturing,Kailashchandra Nuwal,65,,Industrial explosives,India,False,Unknown,M,1957-07-06 00:00:00
2259,1200,Food & Beverage,Axel Oberwelland & family,56,Berlin,Candy,Germany,False,Yes,M,1967-01-01 00:00:00
2259,1200,Technology,Jonathan Oringer,48,Miami Beach,Stock photos,United States,True,No,M,1974-05-02 00:00:00
2259,1200,Food & Beverage,Vitaly Orlov,58,Murmansk,Fisheries,Russia,True,Unknown,M,1965-01-01 00:00:00
2259,1200,Real Estate,Jose Isaac Peres & family,82,Rio de Janeiro,Shopping malls,Brazil,True,Yes,M,1940-07-18 00:00:00
2259,1200,Media & Entertainment,Markus Persson,43,Stockholm,Computer games,Sweden,True,No,M,1979-06-01 00:00:00
2259,1200,Technology,Mark Pincus,57,San Francisco,Online games,United States,True,No,M,1966-02-13 00:00:00
2259,1200,Diversified,Murdaya Poo,82,Jakarta,Diversified,Indonesia,False,Unknown,M,1941-01-12 00:00:00
2259,1200,Healthcare,Forrest Preston,90,Cleveland,Health care,United States,True,No,M,1933-03-22 00:00:00
2259,1200,Food & Beverage,Qian Ying,57,Nanyang,Pig breeding,China,True,No,F,1966-01-01 00:00:00
2259,1200,Manufacturing,Jimmy Rane,76,Abbeville,Lumber,United States,True,Unknown,M,1946-09-15 00:00:00
2259,1200,Finance & Investments,Andrei Rappoport,59,Lugano,Investments,Russia,True,Unknown,M,1963-06-22 00:00:00
2259,1200,Food & Beverage,Hugo Ribeiro & family,0,Rondonopolis,Agribusiness,Brazil,False,Yes,M,
2259,1200,Finance & Investments,Bennett Rosenthal,59,Los Angeles,Finance,United States,True,Unknown,M,1963-09-24 00:00:00
2259,1200,Real Estate,Atul Ruia,52,Mumbai,Real estate,India,False,Unknown,M,1971-02-26 00:00:00
2259,1200,Finance & Investments,Thomas Sandell,62,London,Hedge funds,Sweden,True,No,M,1961-02-01 00:00:00
2259,1200,Food & Beverage,Francesco Saputo,0,Montreal,Cheese,Canada,False,Unknown,M,
2259,1200,Construction & Engineering,Dhruv Sawhney,78,Dubai,"Engineering, sugar",India,False,Yes,M,1944-06-26 00:00:00
2259,1200,Finance & Investments,Gerald Schwartz,81,Toronto,Finance,Canada,True,No,M,1941-11-24 00:00:00
2259,1200,Fashion & Retail,Antonio Luiz Seabra,80,London,Cosmetics,Brazil,True,No,M,1943-01-01 00:00:00
2259,1200,Technology,Eric Ya Shen,52,Guangzhou,Online apparel retail,China,True,Unknown,M,1971-01-01 00:00:00
2259,1200,Technology,Sytse 'Sid' Sijbrandij,43,San Francisco,Software,Netherlands,True,Unknown,M,1979-08-01 00:00:00
2259,1200,Automotive,Alexander Sixt,43,Munich,Car rentals,Germany,False,No,M,1979-10-24 00:00:00
2259,1200,Automotive,Konstantin Sixt,40,Munich,Car rentals,Germany,False,No,M,1982-12-02 00:00:00
2259,1200,Energy,Edwin Soeryadjaya,73,Jakarta,"Coal, investments",Indonesia,False,No,M,1949-07-17 00:00:00
2259,1200,Healthcare,Abhay Soi,49,Mumbai,Healthcare,India,True,Unknown,M,1973-08-19 00:00:00
2259,1200,Technology,Mike Speiser,52,London,Software,United States,True,Yes,M,1971-01-25 00:00:00
2259,1200,Construction & Engineering,Marco Squinzi,51,Milan,Chemical products,Italy,False,No,M,1971-09-23 00:00:00
2259,1200,Construction & Engineering,Veronica Squinzi,51,Milan,Chemical products,Italy,False,No,F,1972-01-01 00:00:00
2259,1200,Finance & Investments,Michael Steinhardt,82,Mount Kisco,Hedge funds,United States,True,Unknown,M,1940-12-07 00:00:00
2259,1200,Technology,Ion Stoica,58,Berkeley,Data analytics,Romania,True,No,M,1965-02-12 00:00:00
2259,1200,Metals & Mining,Eddy Sugianto,77,Jakarta,Coal,Indonesia,True,Unknown,M,1946-02-11 00:00:00
2259,1200,Manufacturing,Luc Tack,61,Deinze,"Textile, chemicals",Belgium,True,Unknown,M,1961-09-01 00:00:00
