rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
2259,1200,Fashion & Retail,Ding Shui Po,52.0,Quanzhou,"Sneakers, sportswear",China,False,No,M,1970-11-01 00:00:00
2259,1200,Fashion & Retail,Sefik Yilmaz Dizdar,85.0,Istanbul,Fashion retail,Turkey,True,Yes,M,1938-03-16 00:00:00
2259,1200,Media & Entertainment,Mathias Doepfner,60.0,Potsdam,Media,Germany,False,No,M,1963-01-15 00:00:00
2259,1200,Manufacturing,Farhad Ebrahimi,84.0,Denver,Solar panels,United States,True,Unknown,M,1939-01-01 00:00:00
2259,1200,Diversified,Jose Roberto Ermirio de Moraes,65.0,Sao Paulo,Diversified,Brazil,False,No,M,1957-11-30 00:00:00
2259,1200,Diversified,Jose Ermirio de Moraes Neto,70.0,Sao Paulo,Diversified,Brazil,False,No,M,1952-06-17 00:00:00
2259,1200,Manufacturing,Fang Hongbo,56.0,Shunde,Home appliances,China,True,No,M,1967-01-01 00:00:00
2259,1200,Manufacturing,David Feffer,66.0,São Paulo,Pulp and paper,Brazil,False,No,M,1956-11-13 00:00:00
2259,1200,Manufacturing,Zsolt Felcsuti,51.0,,Manufacturing,Hungary,True,Unknown,M,1971-05-26 00:00:00
2259,1200,Fashion & Retail,Ben Francis,30.0,Birmingham,Fitness clothing,United Kingdom,True,Unknown,M,1992-06-04 00:00:00
2259,1200,Fashion & Retail,Gary Friedman,65.0,Belvedere,Furniture retail,United States,True,No,M,1957-08-06 00:00:00
2259,1200,Metals & Mining,Dan Gertler,49.0,Bnei Brak,Mining,Israel,False,Unknown,M,1973-12-23 00:00:00
2259,1200,Manufacturing,Balkrishan Goenka,56.0,Mumbai,Textiles,India,True,No,M,1966-08-15 00:00:00
2259,1200,Finance & Investments,Lawrence Golub,63.0,New York,Private equity,United States,True,Unknown,M,1959-10-03 00:00:00
2259,1200,Manufacturing,Saroj Rani Gupta,72.0,Delhi,Steel tubes,India,True,Unknown,F,1950-07-05 00:00:00
2259,1200,Technology,Anthony Hall,67.0,Melbourne,Technology,Australia,True,Unknown,M,1955-06-27 00:00:00
2259,1200,Construction & Engineering,Fahed Hariri,42.0,London,"Construction, investments",Lebanon,False,Unknown,M,1980-12-29 00:00:00
2259,1200,Fashion & Retail,Richard Hayne,75.0,Philadelphia,Urban Outfitters,United States,True,Unknown,M,1947-09-01 00:00:00
2259,1200,Finance & Investments,Michael Heine,73.0,Melbourne,Financial services,Australia,True,Unknown,M,1949-11-01 00:00:00
2259,1200,Technology,Orion Hindawi,43.0,Seattle,Software,United States,True,No,M,1980-01-10 00:00:00
2259,1200,Gambling & Casinos,Lawrence Ho,46.0,Hong Kong,Casinos,Hong Kong,False,Unknown,M,1977-01-16 00:00:00
2259,1200,Fashion & Retail,Huang Guanlin,58.0,Ningbo,"Textiles, apparel",China,True,No,M,1965-01-01 00:00:00
2259,1200,Technology,Sam Hupert,68.0,Melbourne,Technology,Australia,True,Unknown,M,1954-12-25 00:00:00
2259,1200,Telecom,Mohammed Ibrahim,76.0,London,Communications,United Kingdom,True,Unknown,M,1946-05-03 00:00:00
2259,1200,Food & Beverage,Shirley Kao,66.0,Tainan,Food & beverage retailing,Taiwan,False,Unknown,F,1956-09-02 00:00:00
2259,1200,Finance & Investments,David Kaplan,55.0,Los Angeles,Finance,United States,True,Unknown,M,1967-08-29 00:00:00
2259,1200,Fashion & Retail,Kim Kardashian,42.0,Hidden Hills,"Shapewear, cosmetics, reality TV",United States,True,No,F,1980-10-21 00:00:00
2259,1200,Manufacturing,Ke Guihua,57.0,Shanghai,Auto parts,China,True,Yes,M,1965-10-13 00:00:00
2259,1200,Healthcare,Ke Yunfeng & family,56.0,Guangzhou,Retailing,China,True,Yes,M,1967-01-01 00:00:00
2259,1200,Real Estate,Alexander Klyachin,55.0,Moscow,Real estate,Russia,True,Unknown,M,1967-05-18 00:00:00
2259,1200,Manufacturing,Christine Knauf,,Berlin,Building materials,Germany,False,No,F,
2259,1200,Manufacturing,Karl Knauf,,Iphofen,Building materials,Germany,False,No,M,
2259,1200,Automotive,Suresh Krishna,86.0,Chennai,Auto parts,India,False,Yes,M,1936-12-24 00:00:00
2259,1200,Media & Entertainment,Guy Laliberté,63.0,Montreal,Cirque du Soleil,Canada,True,Unknown,M,1960-01-01 00:00:00
2259,1200,Technology,Lee Su-jin,45.0,,Hospitality,South Korea,True,Unknown,M,1978-02-01 00:00:00
2259,1200,Manufacturing,Li Guoqing,53.0,Hangzhou,Petro Fibre,China,True,No,M,1970-02-22 00:00:00
2259,1200,Healthcare,Li Li,59.0,Shenzhen,Pharmaceuticals,China,True,No,M,1964-02-09 00:00:00
2259,1200,Healthcare,Li Ruiqiang,43.0,Beijing,Medical services,China,True,No,M,1979-11-01 00:00:00
2259,1200,Manufacturing,Zhen Li & family,59.0,Hefei,Lithium batteries,China,True,No,M,1964-01-23 00:00:00
2259,1200,Manufacturing,Guangwei Liang,59.0,Shenzhen,Conglomerate,China,True,No,M,1963-09-01 00:00:00
2259,1200,Energy,Liu Ming Hui,60.0,Hong Kong,Natural gas distribution,China,True,No,M,1963-01-01 00:00:00
2259,1200,Technology,Frederic Luddy,68.0,San Diego,Software,United States,True,No,M,1954-11-24 00:00:00
2259,1200,Food & Beverage,"Cargill MacMillan, III.",63.0,Boulder,Cargill,United States,False,No,M,1959-12-21 00:00:00
2259,1200,Food & Beverage,John MacMillan,73.0,Plymouth,Cargill,United States,False,No,M,1949-09-20 00:00:00
2259,1200,Food & Beverage,Martha MacMillan,71.0,Orono,Cargill,United States,False,No,F,1951-10-01 00:00:00
2259,1200,Food & Beverage,William MacMillan,68.0,Englewood,Cargill,United States,False,No,M,1954-05-25 00:00:00
2259,1200,Diversified,Keshub Mahindra,99.0,Mumbai,Diversified,India,False,Unknown,M,1923-10-09 00:00:00
2259,1200,Manufacturing,Mao Zhongwu,60.0,Changsha,Manufacturing,China,True,No,M,1962-08-13 00:00:00
2259,1200,Construction & Engineering,Jorge Mas,60.0,Miami,Construction,United States,False,Yes,M,1963-02-28 00:00:00
2259,1200,Diversified,Lorinc Meszaros,57.0,Felcsút,Diversified,Hungary,True,Unknown,M,1966-02-25 00:00:00
2259,1200,Technology,Jeffrey Michael & family,66.0,Minnetonka,Data management,United States,True,Yes,M,1956-07-18 00:00:00
2259,1200,Healthcare,Alan Miller & family,85.0,Lower Merion,Healthcare services,United States,True,No,M,1937-08-17 00:00:00
2259,1200,Automotive,Ulrich Mommert & family,82.0,,Lighting,Austria,True,Unknown,M,1941-01-11 00:00:00
2259,1200,Diversified,Neide Helena de Moraes,68.0,Sao Paulo,Diversified,Brazil,False,No,F,1955-02-15 00:00:00
2259,1200,Finance & Investments,Scott Nuttall,50.0,New York,Private equity,United States,True,Yes,M,1972-11-25 00:00:00
2259,1200,Manufacturing,Kailashchandra Nuwal,65.0,,Industrial explosives,India,False,Unknown,M,1957-07-06 00:00:00
2259,1200,Food & Beverage,Axel Oberwelland & family,56.0,Berlin,Candy,Germany,False,Yes,M,1967-01-01 00:00:00
2259,1200,Technology,Jonathan Oringer,48.0,Miami Beach,Stock photos,United States,True,No,M,1974-05-02 00:00:00
2259,1200,Food & Beverage,Vitaly Orlov,58.0,Murmansk,Fisheries,Russia,True,Unknown,M,1965-01-01 00:00:00
2259,1200,Real Estate,Jose Isaac Peres & family,82.0,Rio de Janeiro,Shopping malls,Brazil,True,Yes,M,1940-07-18 00:00:00
2259,1200,Media & Entertainment,Markus Persson,43.0,Stockholm,Computer games,Sweden,True,No,M,1979-06-01 00:00:00
2259,1200,Technology,Mark Pincus,57.0,San Francisco,Online games,United States,True,No,M,1966-02-13 00:00:00
2259,1200,Diversified,Murdaya Poo,82.0,Jakarta,Diversified,Indonesia,False,Unknown,M,1941-01-12 00:00:00
2259,1200,Healthcare,Forrest Preston,90.0,Cleveland,Health care,United States,True,No,M,1933-03-22 00:00:00
2259,1200,Food & Beverage,Qian Ying,57.0,Nanyang,Pig breeding,China,True,No,F,1966-01-01 00:00:00
2259,1200,Manufacturing,Jimmy Rane,76.0,Abbeville,Lumber,United States,True,Unknown,M,1946-09-15 00:00:00
2259,1200,Finance & Investments,Andrei Rappoport,59.0,Lugano,Investments,Russia,True,Unknown,M,1963-06-22 00:00:00
2259,1200,Food & Beverage,Hugo Ribeiro & family,,Rondonopolis,Agribusiness,Brazil,False,Yes,M,
2259,1200,Finance & Investments,Bennett Rosenthal,59.0,Los Angeles,Finance,United States,True,Unknown,M,1963-09-24 00:00:00
2259,1200,Real Estate,Atul Ruia,52.0,Mumbai,Real estate,India,False,Unknown,M,1971-02-26 00:00:00
2259,1200,Finance & Investments,Thomas Sandell,62.0,London,Hedge funds,Sweden,True,No,M,1961-02-01 00:00:00
2259,1200,Food & Beverage,Francesco Saputo,,Montreal,Cheese,Canada,False,Unknown,M,
2259,1200,Construction & Engineering,Dhruv Sawhney,78.0,Dubai,"Engineering, sugar",India,False,Yes,M,1944-06-26 00:00:00
2259,1200,Finance & Investments,Gerald Schwartz,81.0,Toronto,Finance,Canada,True,No,M,1941-11-24 00:00:00
2259,1200,Fashion & Retail,Antonio Luiz Seabra,80.0,London,Cosmetics,Brazil,True,No,M,1943-01-01 00:00:00
2259,1200,Technology,Eric Ya Shen,52.0,Guangzhou,Online apparel retail,China,True,Unknown,M,1971-01-01 00:00:00
2259,1200,Technology,Sytse 'Sid' Sijbrandij,43.0,San Francisco,Software,Netherlands,True,Unknown,M,1979-08-01 00:00:00
2259,1200,Automotive,Alexander Sixt,43.0,Munich,Car rentals,Germany,False,No,M,1979-10-24 00:00:00
2259,1200,Automotive,Konstantin Sixt,40.0,Munich,Car rentals,Germany,False,No,M,1982-12-02 00:00:00
2259,1200,Energy,Edwin Soeryadjaya,73.0,Jakarta,"Coal, investments",Indonesia,False,No,M,1949-07-17 00:00:00
2259,1200,Healthcare,Abhay Soi,49.0,Mumbai,Healthcare,India,True,Unknown,M,1973-08-19 00:00:00
2259,1200,Technology,Mike Speiser,52.0,London,Software,United States,True,Yes,M,1971-01-25 00:00:00
2259,1200,Construction & Engineering,Marco Squinzi,51.0,Milan,Chemical products,Italy,False,No,M,1971-09-23 00:00:00
2259,1200,Construction & Engineering,Veronica Squinzi,51.0,Milan,Chemical products,Italy,False,No,F,1972-01-01 00:00:00
2259,1200,Finance & Investments,Michael Steinhardt,82.0,Mount Kisco,Hedge funds,United States,True,Unknown,M,1940-12-07 00:00:00
2259,1200,Technology,Ion Stoica,58.0,Berkeley,Data analytics,Romania,True,No,M,1965-02-12 00:00:00
2259,1200,Metals & Mining,Eddy Sugianto,77.0,Jakarta,Coal,Indonesia,True,Unknown,M,1946-02-11 00:00:00
2259,1200,Manufacturing,Luc Tack,61.0,Deinze,"Textile, chemicals",Belgium,True,Unknown,M,1961-09-01 00:00:00
2259,1200,Food & Beverage,Tony Tan Caktiong,70.0,Manila,Food,Philippines,True,No,M,1953-01-05 00:00:00
2259,1200,Manufacturing,Xiuguo Tang,59.0,Changsha,Manufacturing,China,True,Yes,M,1963-08-25 00:00:00
2259,1200,Real Estate,Sam Tarascio,78.0,Melbourne,Real estate,Australia,True,Unknown,M,1944-07-22 00:00:00
2259,1200,Finance & Investments,Lina Tombolato,75.0,Tombolo,Financial services,Italy,False,No,F,1947-07-28 00:00:00
2259,1200,Manufacturing,Ching Bor Tung,60.0,Dongguan,Manufacturing,China,True,No,M,1963-01-01 00:00:00
2259,1200,Media & Entertainment,Joop van den Ende,81.0,Baarn,TV shows,Netherlands,True,No,M,1942-02-23 00:00:00
2259,1200,Finance & Investments,Ruben Vardanyan & family,54.0,Erevan,Investment banking,Armenia,True,Unknown,M,1968-05-25 00:00:00
2259,1200,Fashion & Retail,Sandro Veronesi & family,63.0,Milan,Fashion,Italy,True,No,M,1959-10-18 00:00:00
2259,1200,Real Estate,Thongma Vijitpongpun,65.0,Bangkok,Real estate,Thailand,True,Unknown,M,1957-07-08 00:00:00
2259,1200,Finance & Investments,Thomas von Koch,57.0,Hong Kong,Asset management,Sweden,True,No,M,1966-03-24 00:00:00
2259,1200,Healthcare,Wang Fuji,,Zhangzhou,Pharmaceuticals,China,True,No,M,
2259,1200,Manufacturing,Wang Shih-Chung,61.0,Taipei,Pneumatic equipments,Taiwan,True,Unknown,M,1962-01-01 00:00:00
2259,1200,Manufacturing,Wang Xiaoshen,54.0,Urumchi,Lithium,China,True,No,M,1968-10-01 00:00:00
2259,1200,Diversified,J. Wayne Weaver,87.0,Jacksonville,Shoes,United States,True,Unknown,M,1935-09-01 00:00:00
2259,1200,Food & Beverage,Drorit Wertheim,67.0,Bnei Atarot,Coca Cola Israel,Israel,False,No,F,1956-01-01 00:00:00
2259,1200,Finance & Investments,Cameron Winklevoss,41.0,New York,Cryptocurrency,United States,True,No,M,1981-08-21 00:00:00
2259,1200,Finance & Investments,Tyler Winklevoss,41.0,New York,Cryptocurrency,United States,True,No,M,1981-08-21 00:00:00
2259,1200,Manufacturing,Wu Chung-yi,67.0,Chang Hwa County,Manufacturing,Taiwan,False,Unknown,M,1955-07-01 00:00:00
2259,1200,Finance & Investments,Eugene Wu,77.0,Taipei,Finance,Taiwan,False,No,M,1945-05-03 00:00:00
2259,1200,Fashion & Retail,Wu Yonghua,52.0,Xiamen,Apparel,China,True,Yes,M,1971-01-01 00:00:00
2259,1200,Manufacturing,Xia Xinde,58.0,Guangzhou,Batteries,China,True,Yes,M,1964-10-15 00:00:00
2259,1200,Manufacturing,Wenbo Xiang,60.0,Changsha,Manufacturing,China,True,No,M,1962-06-21 00:00:00
2259,1200,Food & Beverage,Xu Jin,58.0,Huaibei city,Wine,China,True,No,M,1965-01-24 00:00:00
2259,1200,Manufacturing,Xu Shijun & family,60.0,Nantong,Manufacturing,China,True,No,M,1963-03-01 00:00:00
2259,1200,Service,Wanmao Xu,78.0,Ningbo,Education,China,True,No,M,1945-01-01 00:00:00
2259,1200,Manufacturing,Xu Yuejuan,61.0,Hangzhou,Petro Fibre,China,True,No,F,1962-01-24 00:00:00
2259,1200,Healthcare,Vadim Yakunin,60.0,Moscow,Pharmacy,Russia,True,Unknown,M,1963-01-05 00:00:00
2259,1200,Fashion & Retail,Yang Yunyun,46.0,Guangzhou,Retail,China,True,Unknown,F,1977-01-01 00:00:00
2259,1200,Technology,Matei Zaharia,37.0,Berkeley,Data analytics,Romania,True,No,M,1985-04-21 00:00:00
2259,1200,Diversified,Zan Shengda,60.0,Nantong,Diversified,China,True,No,M,1963-04-02 00:00:00
2259,1200,Technology,Zhang Xuezheng,47.0,Jiaxing,Telecom,China,True,No,M,1975-06-01 00:00:00
2259,1200,Manufacturing,Zhang Yin,66.0,Dongguan,Paper manufacturing,China,True,No,F,1957-02-01 00:00:00
2259,1200,Healthcare,Ning Zhao,56.0,Shanghai,Pharmaceuticals,United States,True,Yes,F,1967-01-01 00:00:00
2259,1200,Manufacturing,Zhou Wen & family,58.0,Shanghai,Chemicals,China,True,Yes,M,1965-03-06 00:00:00
2259,1200,Construction & Engineering,Zhu Xingliang,63.0,Suzhou,Construction,China,True,No,M,1959-05-01 00:00:00
2405,1100,Fashion & Retail,Hari Krishan Agarwal,66.0,Delhi,Sports shoes,India,True,Unknown,M,1956-04-05 00:00:00
2405,1100,Energy,Farkhad Akhmedov,67.0,Moscow,Investments,Russia,True,No,M,1955-09-15 00:00:00
2405,1100,Healthcare,Prem Kumar Arora,84.0,,Pharmaceuticals,India,False,Unknown,M,1938-09-11 00:00:00
2405,1100,Finance & Investments,Joseph Bae,51.0,New York,Private equity,United States,True,Unknown,M,1972-01-12 00:00:00
2405,1100,Food & Beverage,Abigail Bennett,42.0,Rochester,Liquor,United States,False,Yes,F,1980-12-27 00:00:00
2405,1100,Fashion & Retail,Sara Blakely,52.0,Atlanta,Spanx,United States,True,Unknown,F,1971-02-27 00:00:00
2405,1100,Finance & Investments,Lloyd Blankfein,68.0,New York,Banking,United States,True,Unknown,M,1954-09-20 00:00:00
2405,1100,Diversified,Henadiy Boholyubov,61.0,Dnipro,"Banking, investments",Ukraine,True,Unknown,M,1962-01-01 00:00:00
2405,1100,Real Estate,Stephane Bonvin,56.0,Lens,Real estate,Switzerland,True,No,M,1967-01-01 00:00:00
2405,1100,Diversified,Oleg Boyko,58.0,Lipperswil,Diversified,Russia,True,No,M,1964-09-28 00:00:00
2405,1100,Technology,Ryan Breslow,28.0,Miami,E-commerce software,United States,True,No,M,1994-05-20 00:00:00
2405,1100,Fashion & Retail,Thomas Bruch,72.0,St. Wendel,Retail,Germany,False,No,M,1950-04-25 00:00:00
2405,1100,Technology,Marina Budiman,61.0,Jakarta,Data centers,Indonesia,True,No,F,1961-09-05 00:00:00
2405,1100,Food & Beverage,Pradip Burman,80.0,Delhi,Consumer goods,India,False,No,M,1942-11-02 00:00:00
2405,1100,Healthcare,Cai Hongbin,,Lianyungang,Pharmaceuticals,China,True,No,M,
2405,1100,Manufacturing,Cao Kejian,60.0,Quzhou,Air compressors,China,True,Unknown,M,1962-04-10 00:00:00
2405,1100,Food & Beverage,Giuliana Caprotti,82.0,Milan,Supermarkets,Italy,False,No,F,1940-11-21 00:00:00
2405,1100,Food & Beverage,Marina Caprotti,45.0,Milan,Supermarkets,Italy,False,No,F,1978-01-17 00:00:00
2405,1100,Technology,Chang Jing,40.0,Beijing,Technology,China,True,No,M,1982-08-01 00:00:00
2405,1100,Healthcare,Chen Baohua,61.0,Linhai,Pharmaceutical,China,True,No,M,1962-01-01 00:00:00
2405,1100,Energy,Gang Chen,55.0,Guangzhou,Solar energy,China,True,No,M,1968-01-01 00:00:00
2405,1100,Logistics,Liying Chen,47.0,Shanghai,Package delivery,China,True,No,F,1975-10-30 00:00:00
2405,1100,Technology,Tony Chen,73.0,Taichung,Electronics,Taiwan,True,Yes,M,1949-07-01 00:00:00
2405,1100,Manufacturing,Chen Xueling,55.0,Shantou,Stationery,China,True,No,F,1967-10-16 00:00:00
2405,1100,Food & Beverage,Cheng Lili,58.0,Changzhou,Poultry breeding,China,True,No,M,1965-01-01 00:00:00
2405,1100,Technology,Cho Jyh-jer,,,Semiconductors,Taiwan,True,No,M,
2405,1100,Technology,Weili Dai,61.0,Las Vegas,Semiconductors,United States,True,No,F,1961-09-14 00:00:00
2405,1100,Food & Beverage,Carmen Daurella Aguilera,,Barcelona,Coca-Cola bottler,Spain,False,Unknown,F,
2405,1100,Manufacturing,Deng Yingzhong,72.0,Zhongshan,Paper,China,True,No,M,1951-01-01 00:00:00
2405,1100,Finance & Investments,Shlomo Eliahu,87.0,Tel Aviv,Insurance,Israel,True,No,M,1936-01-18 00:00:00
2405,1100,Finance & Investments,Henry Engelhardt,65.0,Cardiff,Insurance,United States,True,No,M,1958-01-17 00:00:00
2405,1100,Service,Gabriel Escarrer,88.0,Palma de Majorca,Hotels,Spain,True,Unknown,M,1935-03-02 00:00:00
2405,1100,Manufacturing,Daniel Feffer,63.0,São Paulo,Pulp and paper,Brazil,False,No,M,1959-10-28 00:00:00
2405,1100,Manufacturing,Ruben Feffer,53.0,São Paulo,Pulp and paper,Brazil,False,No,M,
2405,1100,Telecom,Gleb Fetisov,56.0,Limassol,Investments,Russia,True,No,M,1966-06-05 00:00:00
2405,1100,Fashion & Retail,Paul Fireman,79.0,Brookline,Reebok,United States,True,Unknown,M,1944-02-14 00:00:00
2405,1100,Fashion & Retail,Robert Fisher,69.0,San Francisco,Gap,United States,False,No,M,1953-08-01 00:00:00
2405,1100,Fashion & Retail,Bernd Freier,66.0,Rottendorf,Fashion retail,Germany,True,No,M,1957-01-01 00:00:00
2405,1100,Manufacturing,Donald Friese,82.0,Los Angeles,Manufacturing,United States,True,Unknown,M,1940-10-03 00:00:00
2405,1100,Healthcare,Gan Zhongru,74.0,Beijing,Pharmaceuticals,China,True,No,M,1948-07-01 00:00:00
2405,1100,Fashion & Retail,Rahul Gautam,70.0,Delhi,Mattresses,India,False,No,M,1952-11-18 00:00:00
2405,1100,Finance & Investments,David Golub,60.0,New York,Private equity,United States,True,Unknown,M,1962-04-16 00:00:00
2405,1100,Real Estate,Pavel Golubkov,47.0,Moscow,"Building, development",Russia,True,Unknown,M,1976-03-13 00:00:00
2405,1100,Fashion & Retail,Cristina Green,,London,Fashion retail,United Kingdom,True,Yes,F,
2405,1100,Fashion & Retail,Philip Green,,London,Fashion retail,United Kingdom,True,Yes,M,
2405,1100,Energy,Said Gutseriev,34.0,London,"Retail, investments",Russia,False,Unknown,M,1988-04-18 00:00:00
2405,1100,Service,Polys Haji-Ioannou,63.0,Monaco,EasyJet,Cyprus,False,Yes,M,1960-01-11 00:00:00
2405,1100,Food & Beverage,He Zuxun,57.0,Kunming,Pig breeding,China,True,No,M,1965-10-28 00:00:00
2405,1100,Finance & Investments,Christian Herz,,Hamburg,Coffee,Germany,False,Unknown,M,
2405,1100,Finance & Investments,Michaela Herz,,Hamburg,Coffee,Germany,False,Unknown,F,
2405,1100,Technology,David Hindawi,78.0,Seattle,Software,United States,True,No,M,1944-12-08 00:00:00
2405,1100,Technology,Huang Shan,52.0,Shenzhen,Software,China,True,Unknown,M,1970-08-09 00:00:00
2405,1100,Technology,Huang Xiaofen & family,61.0,Shenzhen,Printed circuit boards,China,True,No,F,1962-01-01 00:00:00
2405,1100,Automotive,Hiroshi Ishibashi,76.0,Tokyo,Tires,Japan,False,Yes,M,1946-08-01 00:00:00
2405,1100,Gambling & Casinos,Masayuki Ishihara,74.0,Tokyo,Pachinko machines,Japan,False,Unknown,M,1948-12-15 00:00:00
2405,1100,Finance & Investments,Chatchai Kaewbootta,71.0,Bangkok,Auto loans,Thailand,True,No,M,1951-07-05 00:00:00
2405,1100,Finance & Investments,Nikhil Kamath,36.0,Bangalore,Financial services,India,True,Unknown,M,1986-09-05 00:00:00
2405,1100,Finance & Investments,Jonas Kamprad,57.0,London,IKEA,Sweden,False,Unknown,M,1966-03-04 00:00:00
2405,1100,Finance & Investments,Mathias Kamprad,53.0,London,IKEA,Sweden,False,Unknown,M,1969-06-27 00:00:00
2405,1100,Finance & Investments,Peter Kamprad,59.0,Tervuren,IKEA,Sweden,False,Unknown,M,1964-03-29 00:00:00
2405,1100,Service,Fumio Kaneko,66.0,Kobe,Waste management,Japan,True,Unknown,M,1956-10-17 00:00:00
2405,1100,Automotive,Sunjay Kapur,51.0,Delhi,Auto parts,United States,False,No,M,1971-10-15 00:00:00
2405,1100,Energy,Ali Metin Kazanci,88.0,Istanbul,Energy,Turkey,True,Unknown,M,1934-08-30 00:00:00
2405,1100,Healthcare,Kangbao Ke & family,60.0,Guangzhou,Retailing,China,True,Yes,M,1963-01-01 00:00:00
2405,1100,Sports,Carsten Koerl,58.0,Zurich,Sports data,Germany,True,No,M,1964-11-27 00:00:00
2405,1100,Technology,Koo Bon-sik,64.0,Seoul,LG,South Korea,False,Unknown,M,1958-06-28 00:00:00
2405,1100,Energy,Andrei Kosogov,62.0,Moscow,Banking,Russia,True,No,M,1961-03-15 00:00:00
2405,1100,Manufacturing,Yogesh Kothari,74.0,Mumbai,Specialty chemicals,India,True,No,M,1949-01-01 00:00:00
2405,1100,Healthcare,Arvind Lal,73.0,Delhi,Medical diagnostics,India,False,No,M,1949-08-22 00:00:00
2405,1100,Gambling & Casinos,Manuel Lao Hernández,78.0,Matadepera,Casinos,Spain,True,No,M,1944-06-10 00:00:00
2405,1100,Construction & Engineering,Lee Joong-keun,82.0,Seoul,"Construction, real estate",South Korea,True,No,M,1941-01-11 00:00:00
2405,1100,Finance & Investments,Nancy Lerner,62.0,Cleveland,"Banking, credit cards",United States,False,Unknown,F,1960-05-11 00:00:00
2405,1100,Finance & Investments,Norma Lerner,87.0,Cleveland,Banking,United States,False,Unknown,F,1936-03-28 00:00:00
